transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_efb67d20,CUST_10960,6206932678103030,2024-09-30 00:40:35.866340+00:00,Travel,transport,Careem,9087.91,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,fd6c128733fc1d31f48a431ee6dfe1bc,159.118.183.25,1,True,0,False,"{'num_transactions': 956, 'total_amount': 19602096.10969892, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2051496.947428226}",True
TX_0ca17d5d,CUST_73324,4771547144907770,2024-09-30 00:40:35.923832+00:00,Retail,online,Amazon,853.72,USD,USA,San Antonio,medium,Premium Debit,False,Firefox,web,b73f2f9262c9a5a0214af719fdf806cb,43.161.255.213,0,False,0,False,"{'num_transactions': 374, 'total_amount': 9660489.69156088, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 2611451.9656211496}",False
TX_c3d4824d,CUST_36123,6394735636160055,2024-09-30 00:40:37.558183+00:00,Restaurant,casual,Red Lobster,83.33,EUR,Germany,Unknown City,medium,Basic Credit,False,Firefox,web,1b46c5da3f23345f17cd2eaf56f3d1c8,228.205.203.16,0,False,0,False,"{'num_transactions': 694, 'total_amount': 14018770.222053695, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1950862.28096068}",False
TX_2c3d5168,CUST_98389,4919295461972182,2024-09-30 00:40:38.745657+00:00,Gas,local,Truck Stop,2664.79,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,ec24ba2b196cc9b68e53016e96597ea7,158.87.235.136,0,False,0,False,"{'num_transactions': 1194, 'total_amount': 33620529.18826692, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2980154.911105692}",False
TX_6fb0a785,CUST_22603,5955308098638514,2024-09-30 00:40:39.189790+00:00,Healthcare,medical,Local Hospital,488.57,SGD,Singapore,Unknown City,medium,Premium Debit,False,Chrome,web,d634e4b85e87985b9cf4b5d76bcbb5fd,201.68.168.67,0,False,0,False,"{'num_transactions': 471, 'total_amount': 12462757.24327401, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1135330.4474831666}",False
TX_9bfe3560,CUST_38772,6844999061545422,2024-09-30 00:40:40.173356+00:00,Entertainment,gaming,Xbox Live,81368.96,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,48e631dbaa61959b8e06e6ff15ae9ed7,66.59.198.64,0,True,0,False,"{'num_transactions': 533, 'total_amount': 63461380.893627234, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3409497.2175318366}",False
TX_082cbc88,CUST_99598,4637267381969912,2024-09-30 00:40:43.649629+00:00,Retail,physical,Costco,414.21,CAD,Canada,Unknown City,medium,Basic Credit,False,Android App,mobile,a68cbca51cea379808c8f3a500b5d200,108.124.250.6,1,False,0,False,"{'num_transactions': 893, 'total_amount': 23041006.77023319, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2005803.3807653715}",False
TX_5482a2c2,CUST_38486,372178835612940,2024-09-30 00:40:43.688309+00:00,Education,online,Skillshare,92170.86,RUB,Russia,Unknown City,medium,Basic Debit,True,NFC Payment,pos,703527a6601f482ee05f650f882addca,89.113.48.79,0,False,0,False,"{'num_transactions': 1243, 'total_amount': 44129495.400598, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1439025.1085033468}",True
TX_0d7dd8e1,CUST_54869,376399226109686,2024-09-30 00:40:44.246047+00:00,Grocery,physical,Food Lion,315.29,GBP,UK,Unknown City,medium,Platinum Credit,False,Android App,mobile,a30c06640b6b9c6ee68507526cc41566,195.78.247.151,0,False,0,False,"{'num_transactions': 856, 'total_amount': 32789672.82068916, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2436800.1330197845}",False
TX_20b631f5,CUST_21894,4155938232723375,2024-09-30 00:40:44.832471+00:00,Healthcare,medical,Local Hospital,549.8,CAD,Canada,Unknown City,medium,Basic Debit,False,Edge,web,560278d3a11bc244fd04ed13a07d2bb7,110.74.155.6,0,False,0,False,"{'num_transactions': 392, 'total_amount': 11914705.197552092, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1705679.4924836291}",False
TX_16a868d1,CUST_39332,6832733417995120,2024-09-30 00:40:45.073677+00:00,Entertainment,gaming,Steam,288.39,EUR,France,Unknown City,medium,Premium Debit,False,Android App,mobile,70781c02aa264504284fe00b4bdd3d57,252.93.45.21,0,True,0,False,"{'num_transactions': 868, 'total_amount': 25869222.150522977, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4376259.134891271}",False
TX_de869aab,CUST_37102,5858256732649819,2024-09-30 00:40:46.218430+00:00,Entertainment,events,Ticketmaster,9.47,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,83964f75c0c1876b2f3bc05ee842d259,80.184.164.112,1,True,0,False,"{'num_transactions': 1439, 'total_amount': 28392439.100668363, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1462644.8688791213}",True
TX_b7153a26,CUST_88719,4631239965097903,2024-09-30 00:40:46.270721+00:00,Entertainment,streaming,Disney+,24.89,GBP,UK,Unknown City,medium,Basic Debit,False,Edge,web,68964b9956b009ad6d7e05f705924f9b,173.97.78.55,0,True,0,False,"{'num_transactions': 783, 'total_amount': 14116248.171479324, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 740853.304491629}",False
TX_1aab154d,CUST_97591,5211510327492239,2024-09-30 00:40:46.447127+00:00,Entertainment,events,LiveNation,15627.36,JPY,Japan,Unknown City,medium,Basic Debit,False,Android App,mobile,9d98058c8614d333847dc2b76ffb2cb9,241.151.182.197,0,True,0,False,"{'num_transactions': 2973, 'total_amount': 123186220.69098626, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4695930.951388293}",False
TX_0c8366a8,CUST_55598,6968326484718974,2024-09-30 00:40:49.088437+00:00,Education,online,Coursera,315.44,GBP,UK,Unknown City,medium,Basic Credit,False,Safari,web,f3011fc70be7366d29feed6c2fa4d4a4,84.167.78.150,0,False,0,False,"{'num_transactions': 406, 'total_amount': 8772904.609044746, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1315805.4650415066}",False
TX_4f233dd4,CUST_63208,379704472001783,2024-09-30 00:40:49.536022+00:00,Entertainment,streaming,Hulu,1844.91,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Chrome,web,14a9b62f996bf73684a17eba68aa1c75,185.128.37.5,1,True,0,False,"{'num_transactions': 1354, 'total_amount': 41012088.924367316, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1635929.1467240986}",False
TX_f3ff9b72,CUST_34468,370523927194384,2024-09-30 00:40:49.963153+00:00,Travel,hotels,Westin,533.36,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,6a0746d92ca7423de4724b278130812c,21.90.100.20,0,True,0,False,"{'num_transactions': 477, 'total_amount': 8022339.798291474, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 831575.6642370619}",False
TX_92e25e22,CUST_35145,5808313070645452,2024-09-30 00:40:52.222698+00:00,Entertainment,gaming,Nintendo eShop,10670.06,MXN,Mexico,Unknown City,medium,Gold Credit,False,Firefox,web,e353194f3b7cd1b75d69c3ab88041985,123.20.220.176,1,True,0,False,"{'num_transactions': 143, 'total_amount': 3986119.853404783, 'unique_merchants': 73, 'unique_countries': 11, 'max_single_amount': 947658.5176351379}",True
TX_034e5937,CUST_43810,4286861607535962,2024-09-30 00:40:53.019921+00:00,Gas,local,Highway Gas Stop,465.62,CAD,Canada,Unknown City,medium,Basic Credit,False,Firefox,web,66371b88d4c39335eeaa7b44cc34e1c4,35.55.25.201,1,False,0,False,"{'num_transactions': 581, 'total_amount': 13878055.35172092, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2084312.0044137991}",False
TX_723ce172,CUST_72533,371625389516423,2024-09-30 00:40:54.321662+00:00,Restaurant,premium,Ruth's Chris,518.66,SGD,Singapore,Unknown City,medium,Gold Credit,False,Android App,mobile,f2d73e9a8745181307ea744a66ae4635,14.144.179.36,0,False,0,False,"{'num_transactions': 1371, 'total_amount': 39651386.099958695, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2026357.967922917}",False
TX_64b8806c,CUST_85342,372325517050192,2024-09-30 00:40:54.906888+00:00,Gas,major,Exxon,428.25,EUR,France,Unknown City,medium,Gold Credit,False,Edge,web,b026c8ddb52eea5adc34bdb0225c0b54,212.32.156.96,0,False,0,False,"{'num_transactions': 248, 'total_amount': 8705731.203450957, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1011178.411457537}",False
TX_e6f301e8,CUST_13893,5476111722112033,2024-09-30 00:40:55.103221+00:00,Entertainment,streaming,Disney+,3875.73,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,364c54a9c1f8bee218cb7e5882658e2a,241.163.199.23,1,True,0,False,"{'num_transactions': 1599, 'total_amount': 51501870.96210927, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2527163.9364862735}",False
TX_7fbdfee6,CUST_66081,372734286936954,2024-09-30 00:40:55.614827+00:00,Education,supplies,Chegg,259.21,GBP,UK,Unknown City,medium,Premium Debit,False,iOS App,mobile,39923b77e135b3f2e45d5dce49348531,251.129.132.7,0,False,0,False,"{'num_transactions': 583, 'total_amount': 15845557.403236242, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4005076.845579501}",False
TX_72effbf3,CUST_36412,6330270520963072,2024-09-30 00:40:57.604183+00:00,Healthcare,medical,Medical Center,508.41,CAD,Canada,Unknown City,medium,Premium Debit,False,Android App,mobile,714e4d3409d1ec4518c10f20d90c2222,254.37.144.163,0,False,0,False,"{'num_transactions': 1238, 'total_amount': 28487518.900105663, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3299008.1086064726}",False
TX_95bc1f5e,CUST_75336,5901429403213796,2024-09-30 00:40:58.542747+00:00,Education,supplies,Chegg,518.61,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,7ea0d77473a1fe4c6afec2db6d912b9b,224.34.137.91,0,False,0,False,"{'num_transactions': 2072, 'total_amount': 44811994.02545328, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3870366.8076996277}",False
TX_2ad21c58,CUST_75942,6635626595573025,2024-09-30 00:40:59.343514+00:00,Grocery,physical,Trader Joe's,425980.22,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,4296da69be22a4b4b305541fa13a8c41,136.21.189.157,1,False,0,False,"{'num_transactions': 1316, 'total_amount': 45519380.655546196, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5320432.131987458}",True
TX_0e252d23,CUST_42851,5227132125331097,2024-09-30 00:41:01.770881+00:00,Grocery,online,Amazon Fresh,0.81,EUR,Germany,Unknown City,medium,Premium Debit,False,iOS App,mobile,dc9fe2c73f3addc7fb6062fff36cca6e,209.38.21.121,1,False,0,False,"{'num_transactions': 1208, 'total_amount': 52375062.70853394, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5661567.68786294}",True
TX_32cbe10e,CUST_52946,5199848501521837,2024-09-30 00:41:02.312400+00:00,Education,online,Coursera,953.98,USD,USA,Los Angeles,large,Premium Debit,False,Safari,web,5020a2bf0ec6f818e9450659037320bf,79.236.17.213,1,False,0,False,"{'num_transactions': 1581, 'total_amount': 91726283.06336044, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3448946.214842132}",True
TX_669b8443,CUST_16044,5637732540016415,2024-09-30 00:41:02.338722+00:00,Travel,transport,Hertz,104357.16,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,b2243f724f1f1cb0b51ce1f9601398a9,69.210.33.101,0,True,0,False,"{'num_transactions': 20, 'total_amount': 2087794.2034585108, 'unique_merchants': 16, 'unique_countries': 9, 'max_single_amount': 531649.7568139434}",False
TX_e31bbd82,CUST_30708,4200497524372230,2024-09-30 00:41:02.697377+00:00,Gas,major,Texaco,164.57,RUB,Russia,Unknown City,medium,Basic Credit,True,Chip Reader,pos,da061494794b8749e7ddfcf935cadb4e,219.244.103.240,1,False,0,False,"{'num_transactions': 738, 'total_amount': 17301720.25568623, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1549133.036064062}",True
TX_9f0d661a,CUST_59144,6990604687543148,2024-09-30 00:41:02.951085+00:00,Entertainment,events,LiveNation,573.96,CAD,Canada,Unknown City,medium,Gold Credit,False,Android App,mobile,9665cd2a6cc6d57a13aa965fc7e2ee77,93.197.56.140,0,True,0,False,"{'num_transactions': 105, 'total_amount': 5544458.880435328, 'unique_merchants': 66, 'unique_countries': 11, 'max_single_amount': 3785861.024288147}",False
TX_4b22ccf8,CUST_90612,5710053442353172,2024-09-30 00:41:02.986866+00:00,Travel,airlines,Emirates,479.94,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,31a3e339c508df383e137dd5200d411d,118.195.31.136,0,True,0,False,"{'num_transactions': 825, 'total_amount': 15698074.431433309, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 896463.874203191}",False
TX_e5184357,CUST_75544,5126712718061599,2024-09-30 00:41:03.176584+00:00,Restaurant,premium,Morton's,1767.1,EUR,France,Unknown City,medium,Premium Debit,False,Chrome,web,c94dc44c473e914f65649e1f4b2c3a67,24.79.68.213,1,False,0,False,"{'num_transactions': 977, 'total_amount': 23412819.51570006, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3337646.5588732255}",True
TX_e97ad009,CUST_13542,6238382713873100,2024-09-30 00:41:03.521073+00:00,Retail,physical,Nike Store,1576.89,EUR,France,Unknown City,medium,Gold Credit,True,Chip Reader,pos,0d70fe30317097f57daa0d80a9111f99,204.6.9.38,1,False,0,False,"{'num_transactions': 1112, 'total_amount': 24294692.277827464, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1332032.4904392299}",True
TX_0a9ac9e9,CUST_71917,6630685335012889,2024-09-30 00:41:04.080242+00:00,Healthcare,medical,Medical Center,383.37,EUR,Germany,Unknown City,medium,Basic Debit,False,iOS App,mobile,5d7cd095e5a86699f0722ee9f0fc4e8b,245.248.217.225,0,False,0,False,"{'num_transactions': 601, 'total_amount': 12405616.897448812, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1262653.564065953}",False
TX_ee19bbeb,CUST_22182,4838114025673517,2024-09-30 00:41:07.156183+00:00,Restaurant,premium,Capital Grille,34190.33,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,80b3abc4c20cbbe05e0283a2c66cc7ab,107.86.84.112,1,False,0,False,"{'num_transactions': 1071, 'total_amount': 81428738.54875839, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 5354259.989846442}",True
TX_f5039f87,CUST_35952,5598845532697898,2024-09-30 00:41:07.229493+00:00,Entertainment,gaming,Xbox Live,480.45,JPY,Japan,Unknown City,medium,Basic Debit,False,Edge,web,1975d4f6b9f3ce5a642b45a1f8b7209e,253.35.34.225,1,True,0,False,"{'num_transactions': 1244, 'total_amount': 23688696.73789432, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 993170.0964167307}",True
TX_19001cf5,CUST_94670,6392932835574341,2024-09-30 00:41:08.228929+00:00,Entertainment,gaming,Xbox Live,23636.2,JPY,Japan,Unknown City,medium,Premium Debit,False,Firefox,web,96d495a07af7f4a28a293402d5c115af,179.62.237.162,0,True,0,False,"{'num_transactions': 513, 'total_amount': 28578663.48586754, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2044812.4104886567}",False
TX_3a6c8bc5,CUST_35971,4624678618846910,2024-09-30 00:41:09.168046+00:00,Grocery,online,FreshDirect,334.71,GBP,UK,Unknown City,medium,Premium Debit,False,Firefox,web,e3839fe06e83377281dffb35eaa628db,99.209.33.197,0,False,0,False,"{'num_transactions': 1020, 'total_amount': 29228178.049235776, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2858872.2907213205}",False
TX_8d73e4f0,CUST_42590,373293397712969,2024-09-30 00:41:10.361963+00:00,Grocery,online,Instacart,421.68,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,78c8c6bf9981d01b62728ba755af4e0e,151.118.211.107,0,False,0,False,"{'num_transactions': 1004, 'total_amount': 31715560.120691027, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6195585.647501556}",False
TX_4bd7e79d,CUST_58728,6879660943644639,2024-09-30 00:41:11.924488+00:00,Healthcare,medical,Urgent Care,2536.95,BRL,Brazil,Unknown City,medium,Gold Credit,False,Chrome,web,24b2c506681c05cfd749c119bae08ad7,33.172.38.182,1,False,0,False,"{'num_transactions': 235, 'total_amount': 9134076.339625565, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 1564017.1756965958}",False
TX_e19de8d9,CUST_22851,377300374440427,2024-09-30 00:41:14.040951+00:00,Gas,major,Shell,772.82,SGD,Singapore,Unknown City,medium,Gold Credit,False,Chrome,web,efc090a4e5fc376484f9edab778e55f8,158.155.233.58,0,False,0,False,"{'num_transactions': 85, 'total_amount': 3133443.377017633, 'unique_merchants': 58, 'unique_countries': 10, 'max_single_amount': 905478.7078442523}",False
TX_9a16181b,CUST_60881,4077491003448934,2024-09-30 00:41:14.664521+00:00,Grocery,physical,Food Lion,862.09,SGD,Singapore,Unknown City,medium,Platinum Credit,False,iOS App,mobile,48ac1263b039eccfd8b1e54407e43017,245.250.86.84,0,False,0,False,"{'num_transactions': 1850, 'total_amount': 62559265.18858263, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3603690.9171764394}",False
TX_65bc93c1,CUST_17882,5293103549189139,2024-09-30 00:41:14.958973+00:00,Retail,online,Wayfair,36417.17,RUB,Russia,Unknown City,medium,Premium Debit,False,Edge,web,777705da49eb63538590fdb57354951e,231.139.23.163,0,False,0,False,"{'num_transactions': 188, 'total_amount': 17177341.198177267, 'unique_merchants': 83, 'unique_countries': 12, 'max_single_amount': 3698909.1913318723}",False
TX_fb8c1fbb,CUST_31633,6021231986197773,2024-09-30 00:41:15.139630+00:00,Grocery,online,Instacart,245.25,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,e251d8842f2d418840fc63d2eb5bf774,209.46.64.97,0,False,0,False,"{'num_transactions': 2978, 'total_amount': 62008242.22714295, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2181010.83747017}",False
TX_5afd5b9e,CUST_90781,6150237866071601,2024-09-30 00:41:16.034163+00:00,Restaurant,premium,Nobu,32633.04,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,198f86691f52055848f0736334dd5673,79.63.156.174,0,False,0,False,"{'num_transactions': 1067, 'total_amount': 50720766.89521671, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1920169.7934747837}",False
TX_a6e3e49f,CUST_11572,6359869044140913,2024-09-30 00:41:16.661996+00:00,Entertainment,gaming,Xbox Live,267.38,CAD,Canada,Unknown City,medium,Basic Debit,False,Firefox,web,686f07cb2010686aa8d430596ddd4863,253.220.60.221,1,True,0,False,"{'num_transactions': 1131, 'total_amount': 55595994.26829024, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2001870.928007719}",True
TX_56e0d6d8,CUST_34072,6771346989859898,2024-09-30 00:41:17.690090+00:00,Gas,major,BP,918.66,CAD,Canada,Unknown City,medium,Platinum Credit,False,Firefox,web,fb2aff996514d857fb9e7a458ed3fbd2,139.140.49.181,1,False,0,False,"{'num_transactions': 541, 'total_amount': 77567316.77087924, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2010207.5131433974}",True
TX_141bdc61,CUST_37480,377929511423811,2024-09-30 00:41:17.941586+00:00,Travel,transport,Lyft,83.14,EUR,France,Unknown City,medium,Basic Debit,False,Edge,web,884d7f60ee8bfbe87460cda455dba4e0,170.108.241.222,0,True,0,False,"{'num_transactions': 363, 'total_amount': 6182704.952239381, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 986623.9387452166}",False
TX_9af8123a,CUST_52633,5919303166583770,2024-09-30 00:41:17.993433+00:00,Travel,transport,Careem,11074.87,JPY,Japan,Unknown City,medium,Basic Debit,False,Firefox,web,3533d2b13a76670735b61404431943e2,245.193.33.0,0,True,0,False,"{'num_transactions': 1175, 'total_amount': 56519677.56630222, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2493276.4139255295}",False
TX_98b07c4e,CUST_95419,377293639981360,2024-09-30 00:41:18.427188+00:00,Gas,major,Shell,79325.52,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,dd608a8bf9d7cf03fe46fdb1b09f1be2,205.175.141.145,0,False,0,False,"{'num_transactions': 947, 'total_amount': 49084038.50436241, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4086021.315302396}",True
TX_a8e40cf9,CUST_59710,6999728403598762,2024-09-30 00:41:21.073976+00:00,Gas,major,BP,35141.23,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,7e72803022b4cb302dfb286acf1a59e4,72.57.28.227,0,False,0,False,"{'num_transactions': 661, 'total_amount': 32296491.34094455, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2397556.0900832065}",False
TX_44c5fe30,CUST_75531,5193024539112793,2024-09-30 00:41:22.779118+00:00,Grocery,online,Walmart Grocery,306.0,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,807e63bb988a89f6d37f06b39f0a9ccd,85.117.122.198,1,False,0,False,"{'num_transactions': 61, 'total_amount': 2864295.5928463424, 'unique_merchants': 46, 'unique_countries': 12, 'max_single_amount': 788465.8663494466}",False
TX_fad9b362,CUST_66055,374034413507317,2024-09-30 00:41:24.031868+00:00,Restaurant,casual,Applebee's,450.42,USD,USA,Houston,large,Gold Credit,False,Chrome,web,2c39f67895b46c3bcce865b7437dda0d,3.84.129.130,0,False,0,False,"{'num_transactions': 1079, 'total_amount': 30160167.353460953, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2629403.8477135124}",False
TX_f90eef83,CUST_25938,370473668387898,2024-09-30 00:41:24.475382+00:00,Healthcare,pharmacy,CVS Pharmacy,358.73,EUR,Germany,Unknown City,medium,Basic Credit,False,Safari,web,2f890ce7a9b3514b6df77c032fafe0eb,32.247.1.114,0,False,0,False,"{'num_transactions': 1042, 'total_amount': 15110193.393532619, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 945433.6394585111}",False
TX_d505691c,CUST_13612,4550754175361722,2024-09-30 00:41:26.583883+00:00,Retail,physical,Target,29819.48,JPY,Japan,Unknown City,medium,Basic Debit,False,Chrome,web,650fe5e71f13f64475484f1fb78c24b6,220.57.207.109,0,False,0,False,"{'num_transactions': 129, 'total_amount': 5550631.898538657, 'unique_merchants': 68, 'unique_countries': 11, 'max_single_amount': 845443.8519384733}",False
TX_4d6f1044,CUST_55233,6653653588489164,2024-09-30 00:41:27.208333+00:00,Gas,major,Chevron,158.85,EUR,France,Unknown City,medium,Basic Debit,False,Firefox,web,a9c54376db705e67ceee9644715ad663,195.194.80.251,1,False,0,False,"{'num_transactions': 1241, 'total_amount': 44309941.4526552, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1101441.4020039674}",False
TX_262b2f5d,CUST_42395,6748312587167449,2024-09-30 00:41:30.576380+00:00,Grocery,physical,Aldi,50893.69,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,467786fa9e2740a439d4646aa7741b8a,125.28.237.86,0,False,0,False,"{'num_transactions': 803, 'total_amount': 64600657.74456284, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 973866.8615849639}",False
TX_3c7a5e59,CUST_22125,4755516050736515,2024-09-30 00:41:31.506523+00:00,Education,online,Udemy,361.88,EUR,France,Unknown City,medium,Basic Debit,False,iOS App,mobile,27f7823c819454d7f91a03645c0615e5,104.104.181.172,0,False,0,False,"{'num_transactions': 171, 'total_amount': 2615664.3453630977, 'unique_merchants': 74, 'unique_countries': 12, 'max_single_amount': 787967.2686492179}",False
TX_70916540,CUST_53053,377050304073455,2024-09-30 00:41:32.493412+00:00,Grocery,online,FreshDirect,797.43,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,0592014e5b96e76ed4cbd0d59fb96e7a,122.53.6.243,0,False,0,False,"{'num_transactions': 603, 'total_amount': 22193795.145898897, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4001494.7666269294}",False
TX_7bdc6cd3,CUST_71117,6545840482520317,2024-09-30 00:41:32.534289+00:00,Gas,local,Truck Stop,892.78,AUD,Australia,Unknown City,medium,Gold Credit,False,Edge,web,28a82818ace1235eba4810f818bbf39e,97.246.24.207,1,False,0,False,"{'num_transactions': 469, 'total_amount': 13186444.962387817, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 3811097.094887252}",False
TX_56907332,CUST_62288,5068449384295322,2024-09-30 00:41:33.202259+00:00,Travel,airlines,American Airlines,1484.89,EUR,France,Unknown City,medium,Platinum Credit,False,iOS App,mobile,29ff968ac0b2fa762e9e0183b06b08c6,96.10.235.7,0,True,0,False,"{'num_transactions': 1858, 'total_amount': 64661667.8293643, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2050621.62979625}",False
TX_27f439ed,CUST_61376,6739396284599534,2024-09-30 00:41:33.525896+00:00,Gas,major,Shell,22.47,BRL,Brazil,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,6dc28709bb45f5900fdefc27e57d7bfb,230.14.26.198,1,False,0,False,"{'num_transactions': 1458, 'total_amount': 39075717.178938836, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1723849.2813788052}",True
TX_3b4a26b6,CUST_74887,4931481702177377,2024-09-30 00:41:34.421063+00:00,Restaurant,premium,Morton's,20634.76,MXN,Mexico,Unknown City,medium,Gold Credit,False,Edge,web,f4e9eec433fa37a2fea3e599d2eb9f59,134.203.204.93,1,False,0,False,"{'num_transactions': 823, 'total_amount': 21553530.924882725, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1364439.7110962835}",True
TX_0c5f1e62,CUST_51195,6867823971797562,2024-09-30 00:41:35.104349+00:00,Grocery,physical,Whole Foods,89.13,EUR,Germany,Unknown City,medium,Basic Credit,False,Edge,web,5828da081c53a4864cd578007dc9e30c,34.164.174.123,0,False,0,False,"{'num_transactions': 1368, 'total_amount': 28085924.37888263, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1002550.9495597361}",False
TX_f17c05f6,CUST_41624,370582108950709,2024-09-30 00:41:35.725539+00:00,Restaurant,casual,Red Lobster,97.56,CAD,Canada,Unknown City,medium,Basic Debit,False,Chrome,web,529acc157a62643756b9fbd1ddac18cd,165.122.129.24,0,False,0,False,"{'num_transactions': 572, 'total_amount': 13349534.24805699, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 996634.8352779889}",False
TX_f868de3a,CUST_98147,4747566530334374,2024-09-30 00:41:35.881843+00:00,Education,supplies,Barnes & Noble,254.27,GBP,UK,Unknown City,medium,Premium Debit,False,Firefox,web,19fb3af67482dffb3d989d9b1019af40,74.13.136.51,0,False,0,False,"{'num_transactions': 566, 'total_amount': 18438548.331364933, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5490942.488588387}",False
